ring_id   nest_id   star_count
  11743     11520       131802
  11744      8362       131293
  11745      8361       127492
  11746      8358       124146
  11747      8357       121121
  11748      8346       120194
  11749      8345       119328
  11750      8342       119812
  11751      8341       121705
  11752      8298       123910
  11753      8297       125080
  11754      8294       130816
  11755      8293       139832
  11756      8282      7052300
  11757      8281     26949275
  11758      8278     26045307
  11759      8277     17392574
  11760      9386      2136988
  11761      9385       226997
  11762      9382       251528
  11763      9381       284744
  11764      9370       329927
  11765      9369       387700
  11766      9366       478377
  11767      9365       600234
  11768      9322       752811
  11769      9321       930810
  11770      9318      1235127
  11771      9317      1611794
  11772      9306      1960431
  11773      9305      2414455
  11774      9302      2836651
  11775      9301      3280906
  11776     10410      4539507
  11777     10409      5124109
  11778     10406      5169271
  11779     10405      5296515
  11780     10394      5356881
  11781     10393      5270178
  11782     10390      4631116
  11783     10389      4146426
  11784     10346      3668495
  11785     10345      3048790
  11786     10342      2387592
  11787     10341      1952242
  11788     10330      1568911
  11789     10329      1297408
  11790     10326      1092196
  11791     10325       904657
  11792     11434       745257
  11793     11433       627280
  11794     11430       541939
  11795     11429       457376
  11796     11418       386977
  11797     11417       341703
  11798     11414       299965
  11799     11413       264701
  11800     11370       238334
  11801     11369       214124
  11802     11366       193647
  11803     11365       178143
  11804     11354       165133
  11805     11353       153514
  11806     11350       144140
  11807     11349       136021
  11808      8360       136339
  11809      8355       132172
  11810      8356       128223
  11811      8335       126174
  11812      8344       124825
  11813      8339       124334
  11814      8340       125976
  11815      8255       127804
  11816      8296       130537
  11817      8291       132348
  11818      8292       141232
  11819      8271      6780761
  11820      8280     63397198
  11821      8275     48658111
  11822      8276     25875951
  11823      9384      3454433
  11824      9379       231063
  11825      9380       254151
  11826      9359       287339
  11827      9368       337898
  11828      9363       402105
  11829      9364       496517
  11830      9279       623456
  11831      9320       769550
  11832      9315       963388
  11833      9316      1241309
  11834      9295      1554683
  11835      9304      1959726
  11836      9299      2384216
  11837      9300      3003252
  11838     10408      3534343
  11839     10403      4049060
  11840     10404      4130267
  11841     10383      3881391
  11842     10392      4155777
  11843     10387      3585270
  11844     10388      3276626
  11845     10303      3052029
